Total,6320446,151,178,176,222,190,178,181,94,110,122,139,114,108,119,80,83,81,90,76,46,30,44,38,29,29,22,26,26,33,24,29,21,21,30,26,20,25,44,24,44,43,47,42,27,37,33,36,25,36,19,5,0,3473
Rocha,8766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
Riachuelo,12653,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Sampaio,10895,1,0,0,1,1,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
EngenhoNovo,42172,0,1,1,0,1,0,0,0,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
LinsdeVasconcelos,37487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
Méier,49828,3,3,1,1,1,1,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
TodosdsSantos,24646,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Cachambi,42415,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
EngenhodeDentro,45540,0,0,0,0,3,1,1,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ÁguaSanta,8756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Encantado,15021,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Piedade,43378,0,1,0,1,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
Abolição,11356,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Pilares,27250,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9
XXVIIIJacarezinho,37839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jacarezinho,37839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ÁreaProgramática3.3,942638,26,38,28,26,34,23,27,13,14,30,25,15,29,19,18,14,17,9,10,10,1,6,2,1,1,1,4,1,2,1,3,3,0,3,4,2,2,9,5,4,6,11,5,5,8,3,6,8,4,2,0,0,538
XIVIrajá,202952,9,21,12,10,15,10,11,4,3,19,10,7,14,13,7,9,10,6,6,4,1,5,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,5,2,2,3,7,3,4,7,2,4,5,2,0,0,0,257
VilaKosmos,18274,0,1,2,0,0,3,2,0,0,3,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,2,0,0,0,0,0,0,0,26
VicentedeCarvalho,24964,0,0,0,2,2,3,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,16
ViladaPenha,25465,0,1,1,2,2,1,2,0,0,3,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22
VistaAlegre,8622,0,4,2,0,1,0,1,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
Irajá,96382,6,11,5,4,5,2,3,3,2,9,5,3,7,3,3,6,8,4,6,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,1,2,3,1,2,3,0,1,2,1,0,0,0,124
Colégio,29245,3,4,2,2,5,1,2,1,1,2,1,1,2,6,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,2,1,0,0,0,51
XVMadureira,372555,8,6,7,8,5,6,5,2,5,3,5,1,7,2,5,2,3,2,1,2,0,0,2,0,1,0,1,1,2,0,2,0,0,1,0,0,1,1,0,1,1,3,2,0,0,0,1,0,2,1,0,0,108
Campinho,10156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
QuintinoBocaiúva,31185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cavalcanti,16141,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
EngenheiroLeal,6113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cascadura,34456,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Madureira,50106,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
VazLobo,15167,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Turiaçu,17246,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
RochaMiranda,44188,1,1,1,2,2,3,0,1,3,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
HonórioGurgel,21989,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
OswaldoCruz,34040,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
BentoRibeiro,43707,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
MarechalHermes,48061,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
XXIIAnchieta,158318,4,4,4,3,8,2,4,4,5,4,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,60
Guadalupe,47144,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Anchieta,55652,1,3,3,1,6,1,4,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31
ParqueAnchieta,26212,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RicardodeAlbuquerque,29310,3,1,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
XXVPavuna,208813,5,7,5,5,6,5,7,3,1,4,8,7,8,4,5,2,4,0,3,3,0,1,0,0,0,0,2,0,0,1,1,1,0,1,2,1,0,0,2,1,2,1,0,1,0,1,1,2,0,0,0,0,113
CoelhoNeto,32423,1,2,0,2,2,1,2,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
Acari,27347,1,0,1,2,0,0,1,2,0,0,2,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,22
BarrosFilho,14049,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12
CostaBarros,28442,0,0,3,1,1,3,2,0,0,2,2,1,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26
Pavuna,97350,3,5,0,0,2,1,2,1,1,2,0,1,1,2,1,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,32
ParqueColumbia,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909368,0,2,7,21,5,4,3,1,11,16,12,11,11,25,6,8,5,19,10,7,3,1,1,3,3,5,2,2,6,3,2,0,3,4,4,5,4,4,1,9,6,10,12,8,4,8,1,1,3,11,0,0,313
XVIJacarepaguá,572030,0,1,5,12,3,2,1,1,7,8,7,8,6,16,6,5,4,14,5,6,2,1,1,2,2,5,2,2,4,2,1,0,3,1,0,5,1,3,1,5,3,6,3,5,0,5,0,1,1,10,0,0,194
Jacarepaguá,157326,0,0,0,4,0,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,3,2,3,0,0,0,1,0,0,0,0,0,0,29
Anil,24172,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,16
GardêniaAzul,17715,0,0,0,0,1,1,0,0,1,2,1,1,2,5,2,2,3,5,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,37
Curicica,31189,0,0,1,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,3,0,0,23
Freguesia(Jacarepaguá),70511,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,11
Pechincha,34709,0,0,1,1,0,0,0,0,2,0,2,0,1,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19
Taquara,102126,0,1,2,4,1,1,1,0,2,4,1,2,2,3,0,1,0,3,0,2,1,1,0,0,0,0,0,1,0,2,0,0,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,45
Tanque,37856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
PraçaSeca,64147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
VilaValqueire,32279,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
XXXIVCidadeDeDeus,36515,0,0,2,5,0,0,0,0,0,2,4,1,2,5,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,43
CidadedeDeus,36515,0,0,2,5,0,0,0,0,0,2,4,1,2,5,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,43
XXIVBarraDaTijuca,300823,0,1,0,4,2,2,2,0,4,6,1,2,3,4,0,1,1,5,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,2,3,2,6,3,4,3,1,0,1,1,0,0,76
Joá,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itanhangá,38415,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,17
BarradaTijuca,135924,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,3,2,0,0,0,0,0,0,21
Camorim,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VargemPequena,27250,0,1,0,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
VargemGrande,14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RecreiodosBandeirantes,82240,0,0,0,0,0,1,1,0,1,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,0,1,0,0,0,25
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.1,671041,30,26,36,33,22,24,23,9,16,13,14,10,8,13,10,6,15,13,12,5,7,9,8,2,4,4,2,8,3,1,8,3,3,5,6,2,4,9,2,12,3,4,3,1,6,1,1,3,7,1,0,0,470
XXXIIIRealengo,243006,18,14,14,14,6,7,7,3,5,3,6,5,5,4,4,3,7,5,9,1,3,6,1,0,2,1,0,3,1,0,1,0,1,1,1,1,0,2,2,1,0,0,2,0,2,0,0,0,2,0,0,0,173
Deodoro,10842,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
VilaMilitar,13184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CampodosAfonsos,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JardimSulacap,13062,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
MagalhãesBastos,24430,0,1,1,1,0,0,0,1,0,0,1,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Realengo,180123,16,10,12,12,6,7,7,2,5,3,4,4,3,1,4,3,4,3,8,1,3,6,1,0,2,1,0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,142
XVIIBangu,428035,12,12,22,19,16,17,16,6,11,10,8,5,3,9,6,3,8,8,3,4,4,3,7,2,2,3,2,5,2,1,7,3,2,4,5,1,4,7,0,11,3,4,1,1,4,1,1,3,5,1,0,0,297
PadreMiguel,64228,3,2,2,4,2,2,1,0,1,2,3,0,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,41
Bangu,243125,5,6,11,9,9,7,7,4,4,4,4,3,2,4,1,2,4,4,2,1,1,1,5,1,1,1,2,4,2,0,1,0,0,1,1,0,1,3,0,5,1,2,1,0,2,1,1,2,2,0,0,0,135
SenadorCamará,105515,4,4,9,6,5,8,8,2,6,4,1,2,0,0,4,1,3,3,0,3,2,2,2,1,1,1,0,1,0,1,6,3,2,1,3,1,2,4,0,6,1,2,0,0,1,0,0,1,3,1,0,0,121
Gericino,15167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.2,665198,17,12,32,29,7,19,25,13,10,9,7,9,8,5,8,7,5,8,4,4,4,8,10,8,7,2,3,2,6,4,4,2,2,3,2,5,3,7,4,1,5,4,7,1,4,7,10,6,3,2,1,0,375
XVIIICampoGrande,542084,16,10,28,17,4,14,22,9,8,7,5,8,5,5,6,5,2,6,4,3,2,6,8,6,5,2,3,1,5,4,3,1,2,2,2,4,3,7,4,1,3,4,6,1,4,7,10,6,2,2,1,0,301
Santíssimo,41458,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13
CampoGrande,328370,14,5,22,13,2,7,12,2,4,2,4,3,5,5,3,5,2,5,4,2,0,5,4,3,1,2,2,1,3,2,1,0,1,1,0,2,1,3,3,1,2,4,3,1,4,6,6,4,1,1,1,0,190
SenadorVasconcelos,30600,0,1,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,17
Inhoaíba,64649,0,0,2,2,1,1,7,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,35
Cosmos,77007,2,4,1,1,0,5,2,2,2,3,0,5,0,0,1,0,0,0,0,1,2,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,46
XXVIGuaratiba,123114,1,2,4,12,3,5,3,4,2,2,2,1,3,0,2,2,3,2,0,1,2,2,2,2,2,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,74
Guaratiba,110049,1,2,3,8,2,4,1,4,2,1,2,1,2,0,1,2,1,1,0,1,2,2,1,2,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,56
BarradeGuaratiba,3577,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
PedradeGuaratiba,9488,0,0,1,3,1,0,2,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ÁreaProgramática5.3,368534,10,18,11,25,23,19,20,15,13,8,14,11,5,6,7,12,4,7,5,3,6,4,3,3,1,3,3,3,6,3,3,4,4,1,2,1,2,2,0,5,3,3,5,5,6,5,10,1,1,0,0,0,334
XIXSantaCruz,368534,10,18,11,25,23,19,20,15,13,8,14,11,5,6,7,12,4,7,5,3,6,4,3,3,1,3,3,3,6,3,3,4,4,1,2,1,2,2,0,5,3,3,5,5,6,5,10,1,1,0,0,0,334
Paciência,94626,2,1,3,6,4,5,4,4,3,1,2,2,2,1,4,3,1,3,2,0,2,0,1,2,1,2,1,1,1,1,0,1,0,0,2,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,75
SantaCruz,217333,7,16,7,17,16,11,14,10,10,6,10,5,2,4,3,7,3,4,3,2,4,4,2,0,0,1,2,2,4,2,3,3,4,1,0,1,0,0,0,2,2,2,3,2,3,4,10,1,1,0,0,0,220
Sepetiba,56575,1,1,1,2,3,3,2,1,0,1,2,4,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,1,0,0,0,0,0,0,39
